time,X,DOC,type
10.5,TALS,0.604248359,linear
10.6,TALS,0.604248359,linear
10.7,TALS,0.604248359,linear
10.8,TALS,0.604248359,linear
10.9,TALS,0.604248359,linear
11,TALS,0.604248359,linear
11.1,TALS,0.604248359,linear
11.2,TALS,0.604248359,linear
11.3,TALS,0.604248359,linear
11.4,TALS,0.604248359,linear
11.5,TALS,0.604248359,linear
11.6,TALS,0.604248359,linear
11.7,TALS,0.604248359,linear
11.8,TALS,0.604248359,linear
11.9,TALS,0.604248359,linear
12,TALS,0.604248359,linear
12.1,TALS,0.604248359,linear
12.2,TALS,0.604248359,linear
12.3,TALS,0.604248359,linear
12.4,TALS,0.604248359,linear
12.5,TALS,0.604248359,linear
12.6,TALS,0.604248359,linear
12.7,TALS,0.604248359,linear
12.8,TALS,0.604248359,linear
12.9,TALS,0.604248359,linear
13,TALS,0.604248359,linear
13.1,TALS,0.604248359,linear
13.2,TALS,0.604248359,linear
13.3,TALS,0.604248359,linear
13.4,TALS,0.604248359,linear
13.5,TALS,0.604248359,linear
13.6,TALS,0.604248359,linear
13.7,TALS,0.604248359,linear
13.8,TALS,0.604248359,linear
13.9,TALS,0.604248359,linear
14,TALS,0.604248359,linear
14.1,TALS,0.604248359,linear
14.2,TALS,0.604248359,linear
14.3,TALS,0.604248359,linear
14.4,TALS,0.604248359,linear
14.5,TALS,0.604248359,linear
14.6,TALS,0.604248359,linear
14.7,TALS,0.604248359,linear
14.8,TALS,0.604248359,linear
14.9,TALS,0.604248359,linear
15,TALS,0.604248359,linear
15.1,TALS,0.604248359,linear
15.2,TALS,0.604248359,linear
15.3,TALS,0.604248359,linear
15.4,TALS,0.604248359,linear
15.5,TALS,0.604248359,linear
15.6,TALS,0.604248359,linear
15.7,TALS,0.604248359,linear
15.8,TALS,0.604248359,linear
15.9,TALS,0.604248359,linear
16,TALS,0.604248359,linear
16.1,TALS,0.604248359,linear
16.2,TALS,0.604248359,linear
16.3,TALS,0.604248359,linear
16.4,TALS,0.604248359,linear
16.5,TALS,0.604248359,linear
16.6,TALS,0.604248359,linear
16.7,TALS,0.604248359,linear
16.8,TALS,0.604248359,linear
16.9,TALS,0.604248359,linear
17,TALS,0.604248359,linear
17.1,TALS,0.604248359,linear
17.2,TALS,0.604248359,linear
17.3,TALS,0.604248359,linear
17.4,TALS,0.604248359,linear
17.5,TALS,0.604248359,linear
17.6,TALS,0.604248359,linear
17.7,TALS,0.604248359,linear
17.8,TALS,0.604248359,linear
17.9,TALS,0.604248359,linear
18,TALS,0.604248359,linear
18.1,TALS,0.604248359,linear
18.2,TALS,0.604248359,linear
18.3,TALS,0.604248359,linear
18.4,TALS,0.604248359,linear
18.5,TALS,0.604248359,linear
18.6,TALS,0.604248359,linear
18.7,TALS,0.604248359,linear
18.8,TALS,0.604248359,linear
18.9,TALS,0.604248359,linear
19,TALS,0.604248359,linear
19.1,TALS,0.604248359,linear
19.2,TALS,0.604248359,linear
19.3,TALS,0.604248359,linear
19.4,TALS,0.604248359,linear
19.5,TALS,0.604248359,linear
19.6,TALS,0.604248359,linear
19.7,TALS,0.604248359,linear
19.8,TALS,0.604248359,linear
19.9,TALS,0.604248359,linear
20,TALS,0.604248359,linear
20.1,TALS,0.604248359,linear
20.2,TALS,0.604248359,linear
20.3,TALS,0.604248359,linear
20.4,TALS,0.604248359,linear
20.5,TALS,0.604248359,linear
20.6,TALS,0.604248359,linear
20.7,TALS,0.604248359,linear
20.8,TALS,0.604248359,linear
20.9,TALS,0.604248359,linear
21,TALS,0.604248359,linear
21.1,TALS,0.604248359,linear
21.2,TALS,0.604248359,linear
21.3,TALS,0.604248359,linear
21.4,TALS,0.604248359,linear
21.5,TALS,0.604248359,linear
21.6,TALS,0.604248359,linear
21.7,TALS,0.604248359,linear
21.8,TALS,0.604248359,linear
21.9,TALS,0.604248359,linear
22,TALS,0.604248359,linear
22.1,TALS,0.604248359,linear
22.2,TALS,0.604248359,linear
22.3,TALS,0.604248359,linear
22.4,TALS,0.604248359,linear
22.5,TALS,0.604248359,linear
22.6,TALS,0.604248359,linear
22.7,TALS,0.604248359,linear
22.8,TALS,0.604248359,linear
22.9,TALS,0.604248359,linear
23,TALS,0.604248359,linear
23.1,TALS,0.604248359,linear
23.2,TALS,0.604248359,linear
23.3,TALS,0.604248359,linear
23.4,TALS,0.604248359,linear
23.5,TALS,0.604248359,linear
23.6,TALS,0.604248359,linear
23.7,TALS,0.604248359,linear
23.8,TALS,0.604248359,linear
23.9,TALS,0.604248359,linear
24,TALS,0.604248359,linear
0,TAHS,8.413,linear
0.1,TAHS,8.020846284,linear
0.2,TAHS,7.719848953,linear
0.3,TAHS,7.488818646,linear
0.4,TAHS,7.311491482,linear
0.5,TAHS,7.175384132,linear
0.6,TAHS,7.070915023,linear
0.7,TAHS,6.990729827,linear
0.8,TAHS,6.92918373,linear
0.9,TAHS,6.881944064,linear
1,TAHS,6.845685288,linear
1.1,TAHS,6.817854889,linear
1.2,TAHS,6.796493683,linear
1.3,TAHS,6.780097904,linear
1.4,TAHS,6.767513334,linear
1.5,TAHS,6.757854056,linear
1.6,TAHS,6.750440083,linear
1.7,TAHS,6.744749492,linear
1.8,TAHS,6.740381684,linear
1.9,TAHS,6.737029175,linear
2,TAHS,6.734455959,linear
2.1,TAHS,6.732480888,linear
2.2,TAHS,6.730964925,linear
2.3,TAHS,6.729801347,linear
2.4,TAHS,6.728908245,linear
2.5,TAHS,6.728222744,linear
2.6,TAHS,6.727696589,linear
2.7,TAHS,6.727292738,linear
2.8,TAHS,6.726982763,linear
2.9,TAHS,6.726744842,linear
3,TAHS,6.726562226,linear
3.1,TAHS,6.726422059,linear
3.2,TAHS,6.726314474,linear
3.3,TAHS,6.726231897,linear
3.4,TAHS,6.726168515,linear
3.5,TAHS,6.726119866,linear
3.6,TAHS,6.726082526,linear
3.7,TAHS,6.726053866,linear
3.8,TAHS,6.726031867,linear
3.9,TAHS,6.726014983,linear
4,TAHS,6.726002023,linear
4.1,TAHS,6.725992075,linear
4.2,TAHS,6.72598444,linear
4.3,TAHS,6.72597858,linear
4.4,TAHS,6.725974082,linear
4.5,TAHS,6.725970629,linear
4.6,TAHS,6.725967979,linear
4.7,TAHS,6.725965945,linear
4.8,TAHS,6.725964384,linear
4.9,TAHS,6.725963186,linear
5,TAHS,6.725962266,linear
5.1,TAHS,6.72596156,linear
5.2,TAHS,6.725961018,linear
5.3,TAHS,6.725960602,linear
5.4,TAHS,6.725960283,linear
5.5,TAHS,6.725960038,linear
5.6,TAHS,6.72595985,linear
5.7,TAHS,6.725959706,linear
5.8,TAHS,6.725959595,linear
5.9,TAHS,6.72595951,linear
6,TAHS,6.725959445,linear
6.1,TAHS,6.725959395,linear
6.2,TAHS,6.725959356,linear
6.3,TAHS,6.725959327,linear
6.4,TAHS,6.725959304,linear
6.5,TAHS,6.725959287,linear
6.6,TAHS,6.725959273,linear
6.7,TAHS,6.725959263,linear
6.8,TAHS,6.725959255,linear
6.9,TAHS,6.725959249,linear
7,TAHS,6.725959244,linear
7.1,TAHS,6.725959241,linear
7.2,TAHS,6.725959238,linear
7.3,TAHS,6.725959236,linear
7.4,TAHS,6.725959234,linear
7.5,TAHS,6.725959233,linear
7.6,TAHS,6.725959232,linear
7.7,TAHS,6.725959232,linear
7.8,TAHS,6.725959231,linear
7.9,TAHS,6.725959231,linear
8,TAHS,6.72595923,linear
8.1,TAHS,6.72595923,linear
8.2,TAHS,6.72595923,linear
8.3,TAHS,6.72595923,linear
8.4,TAHS,6.72595923,linear
8.5,TAHS,6.725959229,linear
8.6,TAHS,6.725959229,linear
8.7,TAHS,6.725959229,linear
8.8,TAHS,6.725959229,linear
8.9,TAHS,6.725959229,linear
9,TAHS,6.725959229,linear
9.1,TAHS,6.725959229,linear
9.2,TAHS,6.725959229,linear
9.3,TAHS,6.725959229,linear
9.4,TAHS,6.725959229,linear
9.5,TAHS,6.725959229,linear
9.6,TAHS,6.725959229,linear
9.7,TAHS,6.725959229,linear
9.8,TAHS,6.725959229,linear
9.9,TAHS,6.725959229,linear
10,TAHS,6.725959229,linear
10.1,TAHS,6.725959229,linear
10.2,TAHS,6.725959229,linear
10.3,TAHS,6.725959229,linear
10.4,TAHS,6.725959229,linear
10.5,TAHS,6.725959229,linear
10.6,TAHS,6.725959229,linear
10.7,TAHS,6.725959229,linear
10.8,TAHS,6.725959229,linear
10.9,TAHS,6.725959229,linear
11,TAHS,6.725959229,linear
11.1,TAHS,6.725959229,linear
11.2,TAHS,6.725959229,linear
11.3,TAHS,6.725959229,linear
11.4,TAHS,6.725959229,linear
11.5,TAHS,6.725959229,linear
11.6,TAHS,6.725959229,linear
11.7,TAHS,6.725959229,linear
11.8,TAHS,6.725959229,linear
11.9,TAHS,6.725959229,linear
12,TAHS,6.725959229,linear
12.1,TAHS,6.725959229,linear
12.2,TAHS,6.725959229,linear
12.3,TAHS,6.725959229,linear
12.4,TAHS,6.725959229,linear
12.5,TAHS,6.725959229,linear
12.6,TAHS,6.725959229,linear
12.7,TAHS,6.725959229,linear
12.8,TAHS,6.725959229,linear
12.9,TAHS,6.725959229,linear
13,TAHS,6.725959229,linear
13.1,TAHS,6.725959229,linear
13.2,TAHS,6.725959229,linear
13.3,TAHS,6.725959229,linear
13.4,TAHS,6.725959229,linear
13.5,TAHS,6.725959229,linear
13.6,TAHS,6.725959229,linear
13.7,TAHS,6.725959229,linear
13.8,TAHS,6.725959229,linear
13.9,TAHS,6.725959229,linear
14,TAHS,6.725959229,linear
14.1,TAHS,6.725959229,linear
14.2,TAHS,6.725959229,linear
14.3,TAHS,6.725959229,linear
14.4,TAHS,6.725959229,linear
14.5,TAHS,6.725959229,linear
14.6,TAHS,6.725959229,linear
14.7,TAHS,6.725959229,linear
14.8,TAHS,6.725959229,linear
14.9,TAHS,6.725959229,linear
15,TAHS,6.725959229,linear
15.1,TAHS,6.725959229,linear
15.2,TAHS,6.725959229,linear
15.3,TAHS,6.725959229,linear
15.4,TAHS,6.725959229,linear
15.5,TAHS,6.725959229,linear
15.6,TAHS,6.725959229,linear
15.7,TAHS,6.725959229,linear
15.8,TAHS,6.725959229,linear
15.9,TAHS,6.725959229,linear
16,TAHS,6.725959229,linear
16.1,TAHS,6.725959229,linear
16.2,TAHS,6.725959229,linear
16.3,TAHS,6.725959229,linear
16.4,TAHS,6.725959229,linear
16.5,TAHS,6.725959229,linear
16.6,TAHS,6.725959229,linear
16.7,TAHS,6.725959229,linear
16.8,TAHS,6.725959229,linear
16.9,TAHS,6.725959229,linear
17,TAHS,6.725959229,linear
17.1,TAHS,6.725959229,linear
17.2,TAHS,6.725959229,linear
17.3,TAHS,6.725959229,linear
17.4,TAHS,6.725959229,linear
17.5,TAHS,6.725959229,linear
17.6,TAHS,6.725959229,linear
17.7,TAHS,6.725959229,linear
17.8,TAHS,6.725959229,linear
17.9,TAHS,6.725959229,linear
18,TAHS,6.725959229,linear
18.1,TAHS,6.725959229,linear
18.2,TAHS,6.725959229,linear
18.3,TAHS,6.725959229,linear
18.4,TAHS,6.725959229,linear
18.5,TAHS,6.725959229,linear
18.6,TAHS,6.725959229,linear
18.7,TAHS,6.725959229,linear
18.8,TAHS,6.725959229,linear
18.9,TAHS,6.725959229,linear
19,TAHS,6.725959229,linear
19.1,TAHS,6.725959229,linear
19.2,TAHS,6.725959229,linear
19.3,TAHS,6.725959229,linear
19.4,TAHS,6.725959229,linear
19.5,TAHS,6.725959229,linear
19.6,TAHS,6.725959229,linear
19.7,TAHS,6.725959229,linear
19.8,TAHS,6.725959229,linear
19.9,TAHS,6.725959229,linear
20,TAHS,6.725959229,linear
20.1,TAHS,6.725959229,linear
20.2,TAHS,6.725959229,linear
20.3,TAHS,6.725959229,linear
20.4,TAHS,6.725959229,linear
20.5,TAHS,6.725959229,linear
20.6,TAHS,6.725959229,linear
20.7,TAHS,6.725959229,linear
20.8,TAHS,6.725959229,linear
20.9,TAHS,6.725959229,linear
21,TAHS,6.725959229,linear
21.1,TAHS,6.725959229,linear
21.2,TAHS,6.725959229,linear
21.3,TAHS,6.725959229,linear
21.4,TAHS,6.725959229,linear
21.5,TAHS,6.725959229,linear
21.6,TAHS,6.725959229,linear
21.7,TAHS,6.725959229,linear
21.8,TAHS,6.725959229,linear
21.9,TAHS,6.725959229,linear
22,TAHS,6.725959229,linear
22.1,TAHS,6.725959229,linear
22.2,TAHS,6.725959229,linear
22.3,TAHS,6.725959229,linear
22.4,TAHS,6.725959229,linear
22.5,TAHS,6.725959229,linear
22.6,TAHS,6.725959229,linear
22.7,TAHS,6.725959229,linear
22.8,TAHS,6.725959229,linear
22.9,TAHS,6.725959229,linear
23,TAHS,6.725959229,linear
23.1,TAHS,6.725959229,linear
23.2,TAHS,6.725959229,linear
23.3,TAHS,6.725959229,linear
23.4,TAHS,6.725959229,linear
23.5,TAHS,6.725959229,linear
23.6,TAHS,6.725959229,linear
23.7,TAHS,6.725959229,linear
23.8,TAHS,6.725959229,linear
23.9,TAHS,6.725959229,linear
24,TAHS,6.725959229,linear
0,WCLF,0.04185,linear
0.1,WCLF,0.065910063,linear
0.2,WCLF,0.087069221,linear
0.3,WCLF,0.105677234,linear
0.4,WCLF,0.122041692,linear
0.5,WCLF,0.136433098,linear
0.6,WCLF,0.149089343,linear
0.7,WCLF,0.160219633,linear
0.8,WCLF,0.170007952,linear
0.9,WCLF,0.1786161,linear
1,WCLF,0.186186369,linear
1.1,WCLF,0.192843897,linear
1.2,WCLF,0.198698731,linear
1.3,WCLF,0.203847651,linear
1.4,WCLF,0.20837577,linear
1.5,WCLF,0.212357937,linear
1.6,WCLF,0.215859977,linear
1.7,WCLF,0.218939778,linear
1.8,WCLF,0.22164825,linear
1.9,WCLF,0.224030163,linear
2,WCLF,0.22612489,linear
2.1,WCLF,0.227967058,linear
2.2,WCLF,0.229587117,linear
2.3,WCLF,0.231011846,linear
2.4,WCLF,0.232264797,linear
2.5,WCLF,0.233366681,linear
2.6,WCLF,0.234335711,linear
2.7,WCLF,0.235187906,linear
2.8,WCLF,0.235937352,linear
2.9,WCLF,0.236596438,linear
3,WCLF,0.237176059,linear
3.1,WCLF,0.237685795,linear
3.2,WCLF,0.238134072,linear
3.3,WCLF,0.238528301,linear
3.4,WCLF,0.238874998,linear
3.5,WCLF,0.239179894,linear
3.6,WCLF,0.239448029,linear
3.7,WCLF,0.239683836,linear
3.8,WCLF,0.239891211,linear
3.9,WCLF,0.240073583,linear
4,WCLF,0.240233966,linear
4.1,WCLF,0.240375013,linear
4.2,WCLF,0.240499053,linear
4.3,WCLF,0.240608138,linear
4.4,WCLF,0.240704071,linear
4.5,WCLF,0.240788437,linear
4.6,WCLF,0.240862631,linear
4.7,WCLF,0.24092788,linear
4.8,WCLF,0.240985261,linear
4.9,WCLF,0.241035724,linear
5,WCLF,0.241080103,linear
5.1,WCLF,0.241119131,linear
5.2,WCLF,0.241153454,linear
5.3,WCLF,0.241183638,linear
5.4,WCLF,0.241210183,linear
5.5,WCLF,0.241233528,linear
5.6,WCLF,0.241254057,linear
5.7,WCLF,0.241272112,linear
5.8,WCLF,0.24128799,linear
5.9,WCLF,0.241301953,linear
6,WCLF,0.241314233,linear
6.1,WCLF,0.241325032,linear
6.2,WCLF,0.241334529,linear
6.3,WCLF,0.241342882,linear
6.4,WCLF,0.241350227,linear
6.5,WCLF,0.241356686,linear
6.6,WCLF,0.241362367,linear
6.7,WCLF,0.241367363,linear
6.8,WCLF,0.241371756,linear
6.9,WCLF,0.24137562,linear
7,WCLF,0.241379018,linear
7.1,WCLF,0.241382006,linear
7.2,WCLF,0.241384634,linear
7.3,WCLF,0.241386945,linear
7.4,WCLF,0.241388977,linear
7.5,WCLF,0.241390765,linear
7.6,WCLF,0.241392337,linear
7.7,WCLF,0.241393719,linear
7.8,WCLF,0.241394935,linear
7.9,WCLF,0.241396004,linear
8,WCLF,0.241396944,linear
8.1,WCLF,0.241397771,linear
8.2,WCLF,0.241398498,linear
8.3,WCLF,0.241399138,linear
8.4,WCLF,0.2413997,linear
8.5,WCLF,0.241400195,linear
8.6,WCLF,0.241400629,linear
8.7,WCLF,0.241401012,linear
8.8,WCLF,0.241401348,linear
8.9,WCLF,0.241401644,linear
9,WCLF,0.241401904,linear
9.1,WCLF,0.241402133,linear
9.2,WCLF,0.241402334,linear
9.3,WCLF,0.241402511,linear
9.4,WCLF,0.241402667,linear
9.5,WCLF,0.241402804,linear
9.6,WCLF,0.241402924,linear
9.7,WCLF,0.24140303,linear
9.8,WCLF,0.241403123,linear
9.9,WCLF,0.241403205,linear
10,WCLF,0.241403277,linear
10.1,WCLF,0.24140334,linear
10.2,WCLF,0.241403396,linear
10.3,WCLF,0.241403445,linear
10.4,WCLF,0.241403488,linear
10.5,WCLF,0.241403526,linear
10.6,WCLF,0.241403559,linear
10.7,WCLF,0.241403588,linear
10.8,WCLF,0.241403614,linear
10.9,WCLF,0.241403637,linear
11,WCLF,0.241403657,linear
11.1,WCLF,0.241403674,linear
11.2,WCLF,0.24140369,linear
11.3,WCLF,0.241403703,linear
11.4,WCLF,0.241403715,linear
11.5,WCLF,0.241403726,linear
11.6,WCLF,0.241403735,linear
11.7,WCLF,0.241403743,linear
11.8,WCLF,0.24140375,linear
11.9,WCLF,0.241403756,linear
12,WCLF,0.241403762,linear
12.1,WCLF,0.241403767,linear
12.2,WCLF,0.241403771,linear
12.3,WCLF,0.241403775,linear
12.4,WCLF,0.241403778,linear
12.5,WCLF,0.241403781,linear
12.6,WCLF,0.241403783,linear
12.7,WCLF,0.241403786,linear
12.8,WCLF,0.241403788,linear
12.9,WCLF,0.241403789,linear
13,WCLF,0.241403791,linear
13.1,WCLF,0.241403792,linear
13.2,WCLF,0.241403793,linear
13.3,WCLF,0.241403794,linear
13.4,WCLF,0.241403795,linear
13.5,WCLF,0.241403796,linear
13.6,WCLF,0.241403797,linear
13.7,WCLF,0.241403797,linear
13.8,WCLF,0.241403798,linear
13.9,WCLF,0.241403798,linear
14,WCLF,0.241403799,linear
14.1,WCLF,0.241403799,linear
14.2,WCLF,0.2414038,linear
14.3,WCLF,0.2414038,linear
14.4,WCLF,0.2414038,linear
14.5,WCLF,0.2414038,linear
14.6,WCLF,0.241403801,linear
14.7,WCLF,0.241403801,linear
14.8,WCLF,0.241403801,linear
14.9,WCLF,0.241403801,linear
15,WCLF,0.241403801,linear
15.1,WCLF,0.241403801,linear
15.2,WCLF,0.241403801,linear
15.3,WCLF,0.241403801,linear
15.4,WCLF,0.241403801,linear
15.5,WCLF,0.241403801,linear
15.6,WCLF,0.241403802,linear
15.7,WCLF,0.241403802,linear
15.8,WCLF,0.241403802,linear
15.9,WCLF,0.241403802,linear
16,WCLF,0.241403802,linear
16.1,WCLF,0.241403802,linear
16.2,WCLF,0.241403802,linear
16.3,WCLF,0.241403802,linear
16.4,WCLF,0.241403802,linear
16.5,WCLF,0.241403802,linear
16.6,WCLF,0.241403802,linear
16.7,WCLF,0.241403802,linear
16.8,WCLF,0.241403802,linear
16.9,WCLF,0.241403802,linear
17,WCLF,0.241403802,linear
17.1,WCLF,0.241403802,linear
17.2,WCLF,0.241403802,linear
17.3,WCLF,0.241403802,linear
17.4,WCLF,0.241403802,linear
17.5,WCLF,0.241403802,linear
17.6,WCLF,0.241403802,linear
17.7,WCLF,0.241403802,linear
17.8,WCLF,0.241403802,linear
17.9,WCLF,0.241403802,linear
18,WCLF,0.241403802,linear
18.1,WCLF,0.241403802,linear
18.2,WCLF,0.241403802,linear
18.3,WCLF,0.241403802,linear
18.4,WCLF,0.241403802,linear
18.5,WCLF,0.241403802,linear
18.6,WCLF,0.241403802,linear
18.7,WCLF,0.241403802,linear
18.8,WCLF,0.241403802,linear
18.9,WCLF,0.241403802,linear
19,WCLF,0.241403802,linear
19.1,WCLF,0.241403802,linear
19.2,WCLF,0.241403802,linear
19.3,WCLF,0.241403802,linear
19.4,WCLF,0.241403802,linear
19.5,WCLF,0.241403802,linear
19.6,WCLF,0.241403802,linear
19.7,WCLF,0.241403802,linear
19.8,WCLF,0.241403802,linear
19.9,WCLF,0.241403802,linear
20,WCLF,0.241403802,linear
20.1,WCLF,0.241403802,linear
20.2,WCLF,0.241403802,linear
20.3,WCLF,0.241403802,linear
20.4,WCLF,0.241403802,linear
20.5,WCLF,0.241403802,linear
20.6,WCLF,0.241403802,linear
20.7,WCLF,0.241403802,linear
20.8,WCLF,0.241403802,linear
20.9,WCLF,0.241403802,linear
21,WCLF,0.241403802,linear
21.1,WCLF,0.241403802,linear
21.2,WCLF,0.241403802,linear
21.3,WCLF,0.241403802,linear
21.4,WCLF,0.241403802,linear
21.5,WCLF,0.241403802,linear
21.6,WCLF,0.241403802,linear
21.7,WCLF,0.241403802,linear
21.8,WCLF,0.241403802,linear
21.9,WCLF,0.241403802,linear
22,WCLF,0.241403802,linear
22.1,WCLF,0.241403802,linear
22.2,WCLF,0.241403802,linear
22.3,WCLF,0.241403802,linear
22.4,WCLF,0.241403802,linear
22.5,WCLF,0.241403802,linear
22.6,WCLF,0.241403802,linear
22.7,WCLF,0.241403802,linear
22.8,WCLF,0.241403802,linear
22.9,WCLF,0.241403802,linear
23,WCLF,0.241403802,linear
23.1,WCLF,0.241403802,linear
23.2,WCLF,0.241403802,linear
23.3,WCLF,0.241403802,linear
23.4,WCLF,0.241403802,linear
23.5,WCLF,0.241403802,linear
23.6,WCLF,0.241403802,linear
23.7,WCLF,0.241403802,linear
23.8,WCLF,0.241403802,linear
23.9,WCLF,0.241403802,linear
24,WCLF,0.241403802,linear
0,WCHF,3.0025,linear
0.1,WCHF,2.952327644,linear
0.2,WCHF,2.908204534,linear
0.3,WCHF,2.869401317,linear
0.4,WCHF,2.835276576,linear
0.5,WCHF,2.805266232,linear
0.6,WCHF,2.778874214,linear
0.7,WCHF,2.755664263,linear
0.8,WCHF,2.73525272,linear
0.9,WCHF,2.717302183,linear
1,WCHF,2.701515929,linear
1.1,WCHF,2.687633013,linear
1.2,WCHF,2.67542395,linear
1.3,WCHF,2.664686926,linear
1.4,WCHF,2.655244457,linear
1.5,WCHF,2.64694046,linear
1.6,WCHF,2.63963767,linear
1.7,WCHF,2.633215373,linear
1.8,WCHF,2.627567407,linear
1.9,WCHF,2.622600413,linear
2,WCHF,2.618232285,linear
2.1,WCHF,2.61439082,linear
2.2,WCHF,2.611012518,linear
2.3,WCHF,2.608041535,linear
2.4,WCHF,2.605428761,linear
2.5,WCHF,2.603131008,linear
2.6,WCHF,2.601110293,linear
2.7,WCHF,2.599333215,linear
2.8,WCHF,2.597770397,linear
2.9,WCHF,2.596396008,linear
3,WCHF,2.595187327,linear
3.1,WCHF,2.594124377,linear
3.2,WCHF,2.593189585,linear
3.3,WCHF,2.592367501,linear
3.4,WCHF,2.591644535,linear
3.5,WCHF,2.591008736,linear
3.6,WCHF,2.590449595,linear
3.7,WCHF,2.58995787,linear
3.8,WCHF,2.589525431,linear
3.9,WCHF,2.589145131,linear
4,WCHF,2.588810684,linear
4.1,WCHF,2.588516561,linear
4.2,WCHF,2.5882579,linear
4.3,WCHF,2.588030425,linear
4.4,WCHF,2.587830377,linear
4.5,WCHF,2.587654449,linear
4.6,WCHF,2.587499732,linear
4.7,WCHF,2.58736367,linear
4.8,WCHF,2.587244012,linear
4.9,WCHF,2.587138781,linear
5,WCHF,2.587046238,linear
5.1,WCHF,2.586964853,linear
5.2,WCHF,2.58689328,linear
5.3,WCHF,2.586830337,linear
5.4,WCHF,2.586774983,linear
5.5,WCHF,2.586726303,linear
5.6,WCHF,2.586683492,linear
5.7,WCHF,2.586645843,linear
5.8,WCHF,2.586612733,linear
5.9,WCHF,2.586583615,linear
6,WCHF,2.586558008,linear
6.1,WCHF,2.586535488,linear
6.2,WCHF,2.586515684,linear
6.3,WCHF,2.586498267,linear
6.4,WCHF,2.586482951,linear
6.5,WCHF,2.586469481,linear
6.6,WCHF,2.586457635,linear
6.7,WCHF,2.586447217,linear
6.8,WCHF,2.586438055,linear
6.9,WCHF,2.586429998,linear
7,WCHF,2.586422913,linear
7.1,WCHF,2.586416681,linear
7.2,WCHF,2.586411201,linear
7.3,WCHF,2.586406382,linear
7.4,WCHF,2.586402144,linear
7.5,WCHF,2.586398417,linear
7.6,WCHF,2.586395139,linear
7.7,WCHF,2.586392256,linear
7.8,WCHF,2.586389721,linear
7.9,WCHF,2.586387492,linear
8,WCHF,2.586385531,linear
8.1,WCHF,2.586383807,linear
8.2,WCHF,2.586382291,linear
8.3,WCHF,2.586380957,linear
8.4,WCHF,2.586379784,linear
8.5,WCHF,2.586378753,linear
8.6,WCHF,2.586377846,linear
8.7,WCHF,2.586377048,linear
8.8,WCHF,2.586376347,linear
8.9,WCHF,2.58637573,linear
9,WCHF,2.586375187,linear
9.1,WCHF,2.58637471,linear
9.2,WCHF,2.586374291,linear
9.3,WCHF,2.586373922,linear
9.4,WCHF,2.586373597,linear
9.5,WCHF,2.586373312,linear
9.6,WCHF,2.586373061,linear
9.7,WCHF,2.58637284,linear
9.8,WCHF,2.586372646,linear
9.9,WCHF,2.586372475,linear
10,WCHF,2.586372325,linear
10.1,WCHF,2.586372193,linear
10.2,WCHF,2.586372077,linear
10.3,WCHF,2.586371975,linear
10.4,WCHF,2.586371885,linear
10.5,WCHF,2.586371806,linear
10.6,WCHF,2.586371737,linear
10.7,WCHF,2.586371676,linear
10.8,WCHF,2.586371622,linear
10.9,WCHF,2.586371575,linear
11,WCHF,2.586371533,linear
11.1,WCHF,2.586371497,linear
11.2,WCHF,2.586371465,linear
11.3,WCHF,2.586371436,linear
11.4,WCHF,2.586371412,linear
11.5,WCHF,2.58637139,linear
11.6,WCHF,2.586371371,linear
11.7,WCHF,2.586371354,linear
11.8,WCHF,2.586371339,linear
11.9,WCHF,2.586371326,linear
12,WCHF,2.586371314,linear
12.1,WCHF,2.586371304,linear
12.2,WCHF,2.586371295,linear
12.3,WCHF,2.586371287,linear
12.4,WCHF,2.586371281,linear
12.5,WCHF,2.586371275,linear
12.6,WCHF,2.586371269,linear
12.7,WCHF,2.586371265,linear
12.8,WCHF,2.58637126,linear
12.9,WCHF,2.586371257,linear
13,WCHF,2.586371254,linear
13.1,WCHF,2.586371251,linear
13.2,WCHF,2.586371248,linear
13.3,WCHF,2.586371246,linear
13.4,WCHF,2.586371244,linear
13.5,WCHF,2.586371243,linear
13.6,WCHF,2.586371241,linear
13.7,WCHF,2.58637124,linear
13.8,WCHF,2.586371239,linear
13.9,WCHF,2.586371238,linear
14,WCHF,2.586371237,linear
14.1,WCHF,2.586371236,linear
14.2,WCHF,2.586371235,linear
14.3,WCHF,2.586371235,linear
14.4,WCHF,2.586371234,linear
14.5,WCHF,2.586371234,linear
14.6,WCHF,2.586371233,linear
14.7,WCHF,2.586371233,linear
14.8,WCHF,2.586371233,linear
14.9,WCHF,2.586371232,linear
15,WCHF,2.586371232,linear
15.1,WCHF,2.586371232,linear
15.2,WCHF,2.586371232,linear
15.3,WCHF,2.586371232,linear
15.4,WCHF,2.586371231,linear
15.5,WCHF,2.586371231,linear
15.6,WCHF,2.586371231,linear
15.7,WCHF,2.586371231,linear
15.8,WCHF,2.586371231,linear
15.9,WCHF,2.586371231,linear
16,WCHF,2.586371231,linear
16.1,WCHF,2.586371231,linear
16.2,WCHF,2.586371231,linear
16.3,WCHF,2.586371231,linear
16.4,WCHF,2.586371231,linear
16.5,WCHF,2.586371231,linear
16.6,WCHF,2.586371231,linear
16.7,WCHF,2.586371231,linear
16.8,WCHF,2.586371231,linear
16.9,WCHF,2.586371231,linear
17,WCHF,2.586371231,linear
17.1,WCHF,2.586371231,linear
17.2,WCHF,2.586371231,linear
17.3,WCHF,2.586371231,linear
17.4,WCHF,2.58637123,linear
17.5,WCHF,2.58637123,linear
